comparison,ranking_basis,rank,reference_value,compared_value,comparison_delta_abs,comparison_delta_pct,category,scope,hazard,scenario,service,class_key,component,metric,unit,label,full_value,sample_v1_value,sample_v2_value,delta_abs,delta_pct,v2_delta_abs,v2_delta_pct,v2_vs_v1_delta_abs,v2_vs_v1_delta_pct,missing_in
v1_vs_full,abs,1,93292280.1,133405353.65,40113073.55000001,42.9972056712547,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,damage_eur,eur,Eau EU,93292280.1,133405353.65,131508564.3,40113073.55000001,42.9972056712547,38216284.2,40.96403706612805,-1896789.350000009,-1.421824010883696,
v1_vs_full,abs,2,93292280.1,133405353.65,40113073.55000001,42.9972056712547,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,total_damage_eur,eur,Eau EU,93292280.1,133405353.65,131508564.3,40113073.55000001,42.9972056712547,38216284.2,40.96403706612805,-1896789.350000009,-1.421824010883696,
v1_vs_full,abs,3,77729034.89,115347140.7,37618105.81,48.3964658293212,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,77729034.89,115347140.7,115182493.86,37618105.81,48.3964658293212,37453458.97,48.18464428768877,-164646.84000000358,-0.14274028727614882,
v1_vs_full,abs,4,77729034.89,115347140.7,37618105.81,48.3964658293212,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,indirect_damage_eur,eur,Eau EU,77729034.89,115347140.7,115182493.86,37618105.81,48.3964658293212,37453458.97,48.18464428768877,-164646.84000000358,-0.14274028727614882,
v1_vs_full,abs,5,92266925.51,129147291.93,36880366.42,39.97138326236183,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,eau_eu,,damage_eur,eur,Eau EU,92266925.51,129147291.93,132332910.37,36880366.42,39.97138326236183,40065984.86,43.42399471808302,3185618.4399999976,2.466655237127741,
v1_vs_full,abs,6,92266925.51,129147291.93,36880366.42,39.97138326236183,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,eau_eu,,total_damage_eur,eur,Eau EU,92266925.51,129147291.93,132332910.37,36880366.42,39.97138326236183,40065984.86,43.42399471808302,3185618.4399999976,2.466655237127741,
v1_vs_full,abs,7,77732541.34,111996150.39,34263609.05,44.07884839392027,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,77732541.34,111996150.39,116241676.53,34263609.05,44.07884839392027,38509135.19,49.540558595096094,4245526.140000001,3.7907786341012293,
v1_vs_full,abs,8,77732541.34,111996150.39,34263609.05,44.07884839392027,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,eau_eu,,indirect_damage_eur,eur,Eau EU,77732541.34,111996150.39,116241676.53,34263609.05,44.07884839392027,38509135.19,49.540558595096094,4245526.140000001,3.7907786341012293,
v1_vs_full,abs,9,82404433.06,116167607.57,33763174.50999999,40.97252205523515,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_eu,,damage_eur,eur,Eau EU,82404433.06,116167607.57,116738243.98,33763174.50999999,40.97252205523515,34333810.92,41.66500471522084,570636.4100000113,0.49121818201873413,
v1_vs_full,abs,10,82404433.06,116167607.57,33763174.50999999,40.97252205523515,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_eu,,total_damage_eur,eur,Eau EU,82404433.06,116167607.57,116738243.98,33763174.50999999,40.97252205523515,34333810.92,41.66500471522084,570636.4100000113,0.49121818201873413,
v1_vs_full,abs,11,86205409.21,119313586.48,33108177.27000001,38.406148260774565,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp100,,eau_eu,wind,damage_component_eur,eur,Eau EU,86205409.21,119313586.48,118094708.63,33108177.27000001,38.406148260774565,31889299.42,36.992225560134315,-1218877.850000009,-1.0215750661424665,
v1_vs_full,abs,12,80909302.24,113526973.86,32617671.620000005,40.31387086153174,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,damage_eur,eur,Eau EU,80909302.24,113526973.86,114630643.27,32617671.620000005,40.31387086153174,33721341.03,41.67795308625072,1103669.4099999964,0.9721649159441413,
v1_vs_full,abs,13,80909302.24,113526973.86,32617671.620000005,40.31387086153174,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,total_damage_eur,eur,Eau EU,80909302.24,113526973.86,114630643.27,32617671.620000005,40.31387086153174,33721341.03,41.67795308625072,1103669.4099999964,0.9721649159441413,
v1_vs_full,abs,14,71635795.7,103259887.52,31624091.819999993,44.14565582887773,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,71635795.7,103259887.52,104690810.05,31624091.819999993,44.14565582887773,33055014.349999994,46.143152354207736,1430922.5300000012,1.3857486816677498,
v1_vs_full,abs,15,71635795.7,103259887.52,31624091.819999993,44.14565582887773,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_eu,,indirect_damage_eur,eur,Eau EU,71635795.7,103259887.52,104690810.05,31624091.819999993,44.14565582887773,33055014.349999994,46.143152354207736,1430922.5300000012,1.3857486816677498,
v1_vs_full,abs,16,71047487.01,101558346.61,30510859.599999994,42.94431919274718,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,71047487.01,101558346.61,103551337.13,30510859.599999994,42.94431919274718,32503850.11999999,45.749471920695854,1992990.5199999958,1.9624093799531734,
v1_vs_full,abs,17,71047487.01,101558346.61,30510859.599999994,42.94431919274718,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,indirect_damage_eur,eur,Eau EU,71047487.01,101558346.61,103551337.13,30510859.599999994,42.94431919274718,32503850.11999999,45.749471920695854,1992990.5199999958,1.9624093799531734,
v1_vs_full,abs,18,84790556.37,114523656.63,29733100.25999999,35.06652336405702,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,eau_eu,wind,damage_component_eur,eur,Eau EU,84790556.37,114523656.63,117945949.71,29733100.25999999,35.06652336405702,33155393.33999999,39.10269581829374,3422293.079999998,2.9882848493535725,
v1_vs_full,abs,19,75954065.7,103933720.87,27979655.17,36.83760034717931,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp50,,eau_eu,wind,damage_component_eur,eur,Eau EU,75954065.7,103933720.87,104706049.68,27979655.17,36.83760034717931,28751983.980000004,37.85443704035978,772328.8100000024,0.7430974312620146,
v1_vs_full,abs,20,74359276.66,100806047.67,26446771.010000005,35.566202628523534,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,eau_eu,wind,damage_component_eur,eur,Eau EU,74359276.66,100806047.67,102256812.46,26446771.010000005,35.566202628523534,27897535.799999997,37.51722320748029,1450764.7899999917,1.4391644385753861,
v1_vs_full,abs,21,27939168.21,53187321.39,25248153.18,90.36830656598849,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp10,,eau_eu,,damage_eur,eur,Eau EU,27939168.21,53187321.39,52706116.53,25248153.18,90.36830656598849,24766948.32,88.645975906811,-481204.8599999994,-0.9047360299864113,
v1_vs_full,abs,22,27939168.21,53187321.39,25248153.18,90.36830656598849,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp10,,eau_eu,,total_damage_eur,eur,Eau EU,27939168.21,53187321.39,52706116.53,25248153.18,90.36830656598849,24766948.32,88.645975906811,-481204.8599999994,-0.9047360299864113,
v1_vs_full,abs,23,24616646.28,49012414.88,24395768.6,99.10273041466475,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp10,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,24616646.28,49012414.88,48963300.56,24395768.6,99.10273041466475,24346654.28,98.9032137159181,-49114.3200000003,-0.10020791695379588,
v1_vs_full,abs,24,24616646.28,49012414.88,24395768.6,99.10273041466475,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp10,,eau_eu,,indirect_damage_eur,eur,Eau EU,24616646.28,49012414.88,48963300.56,24395768.6,99.10273041466475,24346654.28,98.9032137159181,-49114.3200000003,-0.10020791695379588,
v1_vs_full,abs,25,26869975.25,49172506.49,22302531.240000002,83.00168136552341,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,damage_eur,eur,Eau EU,26869975.25,49172506.49,48464163.46,22302531.240000002,83.00168136552341,21594188.21,80.36549348887101,-708343.0300000012,-1.4405265880519103,
v1_vs_full,abs,26,26869975.25,49172506.49,22302531.240000002,83.00168136552341,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,total_damage_eur,eur,Eau EU,26869975.25,49172506.49,48464163.46,22302531.240000002,83.00168136552341,21594188.21,80.36549348887101,-708343.0300000012,-1.4405265880519103,
v1_vs_full,abs,27,23779870.05,45615419.3,21835549.249999996,91.82366936441689,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,23779870.05,45615419.3,45253120.59,21835549.249999996,91.82366936441689,21473250.540000003,90.30011726241541,-362298.70999999344,-0.7942461464998382,
v1_vs_full,abs,28,23779870.05,45615419.3,21835549.249999996,91.82366936441689,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,indirect_damage_eur,eur,Eau EU,23779870.05,45615419.3,45253120.59,21835549.249999996,91.82366936441689,21473250.540000003,90.30011726241541,-362298.70999999344,-0.7942461464998382,
v1_vs_full,abs,29,24406431.16,45335981.31,20929550.150000002,85.75424244861206,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,eau_eu,wind,damage_component_eur,eur,Eau EU,24406431.16,45335981.31,45097029.14,20929550.150000002,85.75424244861206,20690597.98,84.77518832786203,-238952.1700000018,-0.5270695882065197,
v1_vs_full,abs,30,23195877.41,41225171.94,18029294.529999997,77.72628821631626,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,eau_eu,wind,damage_component_eur,eur,Eau EU,23195877.41,41225171.94,40737459.16,18029294.529999997,77.72628821631626,17541581.749999996,75.62370433307095,-487712.7800000012,-1.1830460785217074,
v1_vs_full,abs,31,212378581.22,195642172.26,-16736408.960000008,-7.880459914487798,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,eau_aep,wind,damage_component_eur,eur,Eau AEP,212378581.22,195642172.26,196494175.13,-16736408.960000008,-7.880459914487798,-15884406.090000004,-7.47928816491413,852002.8700000048,0.43549039563296704,
v1_vs_full,abs,32,217154322.89,201960073.75,-15194249.139999986,-6.996982117503904,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp50,,eau_aep,wind,damage_component_eur,eur,Eau AEP,217154322.89,201960073.75,201500270.67,-15194249.139999986,-6.996982117503904,-15654052.219999999,-7.208722355451148,-459803.0800000131,-0.2276702872317173,
v1_vs_full,abs,33,200082287.55,186151635.87,-13930651.680000007,-6.962461220620929,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,blocking_ouvrage_eur,eur,Eau AEP,200082287.55,186151635.87,188860049.95,-13930651.680000007,-6.962461220620929,-11222237.600000024,-5.608811123371236,2708414.0799999833,1.4549504587171176,
v1_vs_full,abs,34,200082287.55,186151635.87,-13930651.680000007,-6.962461220620929,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,indirect_damage_eur,eur,Eau AEP,200082287.55,186151635.87,188860049.95,-13930651.680000007,-6.962461220620929,-11222237.600000024,-5.608811123371236,2708414.0799999833,1.4549504587171176,
v1_vs_full,abs,35,29.84,13331713.68,13331683.84,44677224.66487936,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp1000,,eau_aep,surge,damage_component_eur,eur,Eau AEP,29.84,13331713.68,13293722.35,13331683.84,44677224.66487936,13293692.51,44549907.87533512,-37991.330000000075,-0.28496959139614586,
v1_vs_full,abs,36,29.03,13307515.63,13307486.600000001,45840463.65828454,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,eau_aep,surge,damage_component_eur,eur,Eau AEP,29.03,13307515.63,13158911.87,13307486.600000001,45840463.65828454,13158882.84,45328566.44850155,-148603.76000000164,-1.1166904787622003,
v1_vs_full,abs,37,194744107.92,207816742.69,13072634.77000001,6.7127241535698685,portfolio,portfolio_results,storm,all,,,,pml_10_eur,eur,,194744107.92,207816742.69,207058042.38,13072634.77000001,6.7127241535698685,12313934.460000008,6.323135827584841,-758700.3100000024,-0.36508141749279305,
v1_vs_full,abs,38,194744107.92,207816742.69,13072634.77000001,6.7127241535698685,scenario_summary,scientific_web_summary.portfolio_summary,storm,all,,,,rp10_eur,eur,,194744107.92,207816742.69,207058042.38,13072634.77000001,6.7127241535698685,12313934.460000008,6.323135827584841,-758700.3100000024,-0.36508141749279305,
v1_vs_full,abs,39,201748470.55,188853853.22,-12894617.330000013,-6.391432507442129,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_aep,,blocking_ouvrage_eur,eur,Eau AEP,201748470.55,188853853.22,190487019.63,-12894617.330000013,-6.391432507442129,-11261450.920000017,-5.581926291336644,1633166.4099999964,0.8647779127373615,
v1_vs_full,abs,40,201748470.55,188853853.22,-12894617.330000013,-6.391432507442129,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_aep,,indirect_damage_eur,eur,Eau AEP,201748470.55,188853853.22,190487019.63,-12894617.330000013,-6.391432507442129,-11261450.920000017,-5.581926291336644,1633166.4099999964,0.8647779127373615,
v1_vs_full,abs,41,231086201.87,220330667.54,-10755534.330000013,-4.654338616050582,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,damage_eur,eur,Eau AEP,231086201.87,220330667.54,220271423.99,-10755534.330000013,-4.654338616050582,-10814777.879999995,-4.679975607580397,-59243.54999998212,-0.02688847206856791,
v1_vs_full,abs,42,231086201.87,220330667.54,-10755534.330000013,-4.654338616050582,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,total_damage_eur,eur,Eau AEP,231086201.87,220330667.54,220271423.99,-10755534.330000013,-4.654338616050582,-10814777.879999995,-4.679975607580397,-59243.54999998212,-0.02688847206856791,
v1_vs_full,abs,43,52145075.81,62355358.41,10210282.599999994,19.58053074311945,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,eau_aep,,direct_damage_eur,eur,Eau AEP,52145075.81,62355358.41,55368689.57,10210282.599999994,19.58053074311945,3223613.759999998,6.182009921216371,-6986668.839999996,-11.204600563853926,
v1_vs_full,abs,44,50422142.63,40353771.88,-10068370.75,-19.968153324784645,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_bt_aerien,wind,damage_component_eur,eur,Elec BT aerien,50422142.63,40353771.88,44100002.57,-10068370.75,-19.968153324784645,-6322140.060000002,-12.538420087365498,3746230.6899999976,9.283470950720945,
v1_vs_full,abs,45,235596063.23,225732499.48,-9863563.75,-4.186642006989193,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_aep,,damage_eur,eur,Eau AEP,235596063.23,225732499.48,224655479.13,-9863563.75,-4.186642006989193,-10940584.099999994,-4.643789013282144,-1077020.349999994,-0.47712241368922537,
v1_vs_full,abs,46,235596063.23,225732499.48,-9863563.75,-4.186642006989193,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_aep,,total_damage_eur,eur,Eau AEP,235596063.23,225732499.48,224655479.13,-9863563.75,-4.186642006989193,-10940584.099999994,-4.643789013282144,-1077020.349999994,-0.47712241368922537,
v1_vs_full,abs,47,54868092.36,45506583.63,-9361508.729999997,-17.06184473952066,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_bt_aerien,,damage_eur,eur,Elec BT aerien,54868092.36,45506583.63,49479288.62,-9361508.729999997,-17.06184473952066,-5388803.740000002,-9.821379800564296,3972704.9899999946,8.729956575736015,
v1_vs_full,abs,48,54868092.36,45506583.63,-9361508.729999997,-17.06184473952066,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_bt_aerien,,direct_damage_eur,eur,Elec BT aerien,54868092.36,45506583.63,49479288.62,-9361508.729999997,-17.06184473952066,-5388803.740000002,-9.821379800564296,3972704.9899999946,8.729956575736015,
v1_vs_full,abs,49,54868092.36,45506583.63,-9361508.729999997,-17.06184473952066,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_bt_aerien,,total_damage_eur,eur,Elec BT aerien,54868092.36,45506583.63,49479288.62,-9361508.729999997,-17.06184473952066,-5388803.740000002,-9.821379800564296,3972704.9899999946,8.729956575736015,
v1_vs_full,abs,50,51993441.33,42803222.03,-9190219.299999997,-17.67572806283411,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp100,,elec_bt_aerien,wind,damage_component_eur,eur,Elec BT aerien,51993441.33,42803222.03,43031966.56,-9190219.299999997,-17.67572806283411,-8961474.769999996,-17.2357792459282,228744.5300000012,0.534409605519132,
v1_vs_full,pct,1,24616646.28,49012414.88,24395768.6,99.10273041466475,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp10,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,24616646.28,49012414.88,48963300.56,24395768.6,99.10273041466475,24346654.28,98.9032137159181,-49114.3200000003,-0.10020791695379588,
v1_vs_full,pct,2,24616646.28,49012414.88,24395768.6,99.10273041466475,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp10,,eau_eu,,indirect_damage_eur,eur,Eau EU,24616646.28,49012414.88,48963300.56,24395768.6,99.10273041466475,24346654.28,98.9032137159181,-49114.3200000003,-0.10020791695379588,
v1_vs_full,pct,3,23779870.05,45615419.3,21835549.249999996,91.82366936441689,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,23779870.05,45615419.3,45253120.59,21835549.249999996,91.82366936441689,21473250.540000003,90.30011726241541,-362298.70999999344,-0.7942461464998382,
v1_vs_full,pct,4,23779870.05,45615419.3,21835549.249999996,91.82366936441689,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,indirect_damage_eur,eur,Eau EU,23779870.05,45615419.3,45253120.59,21835549.249999996,91.82366936441689,21473250.540000003,90.30011726241541,-362298.70999999344,-0.7942461464998382,
v1_vs_full,pct,5,27939168.21,53187321.39,25248153.18,90.36830656598849,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp10,,eau_eu,,damage_eur,eur,Eau EU,27939168.21,53187321.39,52706116.53,25248153.18,90.36830656598849,24766948.32,88.645975906811,-481204.8599999994,-0.9047360299864113,
v1_vs_full,pct,6,27939168.21,53187321.39,25248153.18,90.36830656598849,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp10,,eau_eu,,total_damage_eur,eur,Eau EU,27939168.21,53187321.39,52706116.53,25248153.18,90.36830656598849,24766948.32,88.645975906811,-481204.8599999994,-0.9047360299864113,
v1_vs_full,pct,7,24406431.16,45335981.31,20929550.150000002,85.75424244861206,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,eau_eu,wind,damage_component_eur,eur,Eau EU,24406431.16,45335981.31,45097029.14,20929550.150000002,85.75424244861206,20690597.98,84.77518832786203,-238952.1700000018,-0.5270695882065197,
v1_vs_full,pct,8,26869975.25,49172506.49,22302531.240000002,83.00168136552341,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,damage_eur,eur,Eau EU,26869975.25,49172506.49,48464163.46,22302531.240000002,83.00168136552341,21594188.21,80.36549348887101,-708343.0300000012,-1.4405265880519103,
v1_vs_full,pct,9,26869975.25,49172506.49,22302531.240000002,83.00168136552341,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,total_damage_eur,eur,Eau EU,26869975.25,49172506.49,48464163.46,22302531.240000002,83.00168136552341,21594188.21,80.36549348887101,-708343.0300000012,-1.4405265880519103,
v1_vs_full,pct,10,3532726.9,6389817.79,2857090.89,80.87494365896215,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,eau_eu,rain,damage_component_eur,eur,Eau EU,3532726.9,6389817.79,6195122.75,2857090.89,80.87494365896215,2662395.85,75.3637607820746,-194695.04000000004,-3.0469576191154593,
v1_vs_full,pct,11,3674087.4,6574489.45,2900402.0500000003,78.94210818174876,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,eau_eu,rain,damage_component_eur,eur,Eau EU,3674087.4,6574489.45,6371993.02,2900402.0500000003,78.94210818174876,2697905.6199999996,73.43063259736282,-202496.43000000063,-3.0800327772980247,
v1_vs_full,pct,12,23195877.41,41225171.94,18029294.529999997,77.72628821631626,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,eau_eu,wind,damage_component_eur,eur,Eau EU,23195877.41,41225171.94,40737459.16,18029294.529999997,77.72628821631626,17541581.749999996,75.62370433307095,-487712.7800000012,-1.1830460785217074,
v1_vs_full,pct,13,6.683,2.358,-4.324999999999999,-64.71644471045937,network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,eau_eu,,state_pct_S2,pct,Eau EU,6.683,2.358,2.358,-4.324999999999999,-64.71644471045937,-4.324999999999999,-64.71644471045937,0.0,0.0,
v1_vs_full,pct,14,6.683,2.358,-4.324999999999999,-64.71644471045937,network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp1000,,eau_eu,,state_pct_S2,pct,Eau EU,6.683,2.358,2.358,-4.324999999999999,-64.71644471045937,-4.324999999999999,-64.71644471045937,0.0,0.0,
v1_vs_full,pct,15,77729034.89,115347140.7,37618105.81,48.3964658293212,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,77729034.89,115347140.7,115182493.86,37618105.81,48.3964658293212,37453458.97,48.18464428768877,-164646.84000000358,-0.14274028727614882,
v1_vs_full,pct,16,77729034.89,115347140.7,37618105.81,48.3964658293212,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,indirect_damage_eur,eur,Eau EU,77729034.89,115347140.7,115182493.86,37618105.81,48.3964658293212,37453458.97,48.18464428768877,-164646.84000000358,-0.14274028727614882,
v1_vs_full,pct,17,98.047,53.164,-44.882999999999996,-45.77702530419084,network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,state_pct_S2,pct,Eau EU,98.047,53.164,53.164,-44.882999999999996,-45.77702530419084,-44.882999999999996,-45.77702530419084,0.0,0.0,
v1_vs_full,pct,18,7476360.63,10854348.72,3377988.090000001,45.18225186256165,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,eau_eu,rain,damage_component_eur,eur,Eau EU,7476360.63,10854348.72,10531495.95,3377988.090000001,45.18225186256165,3055135.3199999994,40.8639372977919,-322852.7700000014,-2.97440941256217,
v1_vs_full,pct,19,71635795.7,103259887.52,31624091.819999993,44.14565582887773,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,71635795.7,103259887.52,104690810.05,31624091.819999993,44.14565582887773,33055014.349999994,46.143152354207736,1430922.5300000012,1.3857486816677498,
v1_vs_full,pct,20,71635795.7,103259887.52,31624091.819999993,44.14565582887773,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_eu,,indirect_damage_eur,eur,Eau EU,71635795.7,103259887.52,104690810.05,31624091.819999993,44.14565582887773,33055014.349999994,46.143152354207736,1430922.5300000012,1.3857486816677498,
v1_vs_full,pct,21,77732541.34,111996150.39,34263609.05,44.07884839392027,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,77732541.34,111996150.39,116241676.53,34263609.05,44.07884839392027,38509135.19,49.540558595096094,4245526.140000001,3.7907786341012293,
v1_vs_full,pct,22,77732541.34,111996150.39,34263609.05,44.07884839392027,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,eau_eu,,indirect_damage_eur,eur,Eau EU,77732541.34,111996150.39,116241676.53,34263609.05,44.07884839392027,38509135.19,49.540558595096094,4245526.140000001,3.7907786341012293,
v1_vs_full,pct,23,7086862.41,10188345.16,3101482.75,43.7638346925378,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp100,,eau_eu,rain,damage_component_eur,eur,Eau EU,7086862.41,10188345.16,9539461.59,3101482.75,43.7638346925378,2452599.1799999997,34.607687268476255,-648883.5700000003,-6.368880910587449,
v1_vs_full,pct,24,6550015.83,9389044.4,2839028.5700000003,43.34384288045301,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,eau_eu,rain,damage_component_eur,eur,Eau EU,6550015.83,9389044.4,9029178.29,2839028.5700000003,43.34384288045301,2479162.459999999,37.84971707465322,-359866.11000000127,-3.8328299949247366,
v1_vs_full,pct,25,98.047,55.711,-42.336,-43.1792915642498,network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,eau_eu,,state_pct_S2,pct,Eau EU,98.047,55.711,53.151,-42.336,-43.1792915642498,-44.895999999999994,-45.79028425143043,-2.559999999999995,-4.59514279047225,
v1_vs_full,pct,26,93292280.1,133405353.65,40113073.55000001,42.9972056712547,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,damage_eur,eur,Eau EU,93292280.1,133405353.65,131508564.3,40113073.55000001,42.9972056712547,38216284.2,40.96403706612805,-1896789.350000009,-1.421824010883696,
v1_vs_full,pct,27,93292280.1,133405353.65,40113073.55000001,42.9972056712547,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,total_damage_eur,eur,Eau EU,93292280.1,133405353.65,131508564.3,40113073.55000001,42.9972056712547,38216284.2,40.96403706612805,-1896789.350000009,-1.421824010883696,
v1_vs_full,pct,28,71047487.01,101558346.61,30510859.599999994,42.94431919274718,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,71047487.01,101558346.61,103551337.13,30510859.599999994,42.94431919274718,32503850.11999999,45.749471920695854,1992990.5199999958,1.9624093799531734,
v1_vs_full,pct,29,71047487.01,101558346.61,30510859.599999994,42.94431919274718,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,indirect_damage_eur,eur,Eau EU,71047487.01,101558346.61,103551337.13,30510859.599999994,42.94431919274718,32503850.11999999,45.749471920695854,1992990.5199999958,1.9624093799531734,
v1_vs_full,pct,30,82404433.06,116167607.57,33763174.50999999,40.97252205523515,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_eu,,damage_eur,eur,Eau EU,82404433.06,116167607.57,116738243.98,33763174.50999999,40.97252205523515,34333810.92,41.66500471522084,570636.4100000113,0.49121818201873413,
