category,scope,hazard,scenario,service,class_key,component,metric,unit,label,full_value,sample_v1_value,sample_v2_value,delta_abs,delta_pct,v2_delta_abs,v2_delta_pct,v2_vs_v1_delta_abs,v2_vs_v1_delta_pct,missing_in
portfolio_component,portfolio_results.components_direct_percentile_99_loss_eur,storm_cmcc,all,,,surge,p99_component_loss_eur,eur,,16987007.06,17065079.92,17065079.92,78072.86000000313,0.4596033881909927,78072.86000000313,0.4596033881909927,0.0,0.0,
portfolio_component,portfolio_results.components_direct_percentile_99_loss_eur,storm_cmcc,all,,,wind,p99_component_loss_eur,eur,,519902864.4,519902864.39,528264550.28,-0.009999990463256836,-1.9234343851514343e-09,8361685.879999995,1.608316947753288,8361685.889999986,1.6083169497076573,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,eau_aep,landslide,damage_component_eur,eur,Eau AEP,0.0,0.01,0.01,0.01,,0.01,,0.0,0.0,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,eau_aep,rain,damage_component_eur,eur,Eau AEP,10086443.38,8859338.11,8570075.43,-1227105.2700000014,-12.165886663610076,-1516367.9500000011,-15.033722917701056,-289262.6799999997,-3.265059719004219,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,eau_aep,surge,damage_component_eur,eur,Eau AEP,28.99,2026367.65,1956019.93,2026338.66,6989784.960331149,1955990.94,6747122.938944464,-70347.71999999997,-3.4716168114902533,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,eau_aep,wind,damage_component_eur,eur,Eau AEP,69683871.23,62857314.59,62385356.51,-6826556.640000001,-9.796465838512514,-7298514.720000006,-10.473750368877154,-471958.08000000566,-0.7508403486188537,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,eau_eu,landslide,damage_component_eur,eur,Eau EU,0.0,0.01,0.0,0.01,,0.0,,-0.01,-100.0,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,eau_eu,rain,damage_component_eur,eur,Eau EU,3532726.9,6389817.79,6195122.75,2857090.89,80.87494365896215,2662395.85,75.3637607820746,-194695.04000000004,-3.0469576191154593,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,eau_eu,surge,damage_component_eur,eur,Eau EU,10.15,1461522.28,1413964.64,1461512.1300000001,14399134.285714285,1413954.49,13930586.108374383,-47557.64000000013,-3.2539798161681213,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,eau_eu,wind,damage_component_eur,eur,Eau EU,24406431.16,45335981.31,45097029.14,20929550.150000002,85.75424244861206,20690597.98,84.77518832786203,-238952.1700000018,-0.5270695882065197,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_bt_aerien,landslide,damage_component_eur,eur,Elec BT aerien,0.0,0.0,0.01,0.0,,0.01,,0.01,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_bt_aerien,rain,damage_component_eur,eur,Elec BT aerien,1585943.36,1330786.27,1352762.24,-255157.09000000008,-16.088663469040917,-233181.1200000001,-14.702991662955736,21975.969999999972,1.651352324216568,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_bt_aerien,surge,damage_component_eur,eur,Elec BT aerien,4.56,304386.42,308752.23,304381.86,6675040.789473684,308747.67,6770782.236842105,4365.809999999998,1.4342985472216527,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_bt_aerien,wind,damage_component_eur,eur,Elec BT aerien,10956753.44,9441975.26,9847352.63,-1514778.1799999997,-13.825064041963145,-1109400.8099999987,-10.125269461206372,405377.37000000104,4.29335344392759,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_bt_souterrain,landslide,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_bt_souterrain,rain,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_bt_souterrain,surge,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_bt_souterrain,wind,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_hta_aerien,landslide,damage_component_eur,eur,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_hta_aerien,rain,damage_component_eur,eur,Elec HTA aerien,45382.95,37364.21,39000.67,-8018.739999999998,-17.669058534097054,-6382.279999999999,-14.063166894175014,1636.4599999999991,4.379752709879318,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_hta_aerien,surge,damage_component_eur,eur,Elec HTA aerien,0.13,8546.19,8901.45,8546.060000000001,6573892.307692308,8901.320000000002,6847169.230769231,355.2600000000002,4.156940110154352,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_hta_aerien,wind,damage_component_eur,eur,Elec HTA aerien,313535.65,265100.35,283903.05,-48435.30000000005,-15.44809976154228,-29632.600000000035,-9.451110264494654,18802.70000000001,7.092672642642688,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_hta_souterrain,landslide,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_hta_souterrain,rain,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_hta_souterrain,surge,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp10,,elec_hta_souterrain,wind,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,eau_aep,landslide,damage_component_eur,eur,Eau AEP,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,eau_aep,rain,damage_component_eur,eur,Eau AEP,21440462.88,22697061.16,21533590.33,1256598.2800000012,5.86087290667673,93127.44999999925,0.4343537288407612,-1163470.830000002,-5.126085803788714,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,eau_aep,surge,damage_component_eur,eur,Eau AEP,24.42,7881792.86,7883210.32,7881768.44,32275874.037674036,7883185.9,32281678.54217854,1417.4599999999627,0.017983979345531326,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,eau_aep,wind,damage_component_eur,eur,Eau AEP,243159588.79,239475486.42,241162297.66,-3684102.370000005,-1.5150964797780224,-1997291.1299999952,-0.8213910625276294,1686811.2400000095,0.7043774146643238,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,eau_eu,landslide,damage_component_eur,eur,Eau EU,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,eau_eu,rain,damage_component_eur,eur,Eau EU,7476360.63,10854348.72,10531495.95,3377988.090000001,45.18225186256165,3055135.3199999994,40.8639372977919,-322852.7700000014,-2.97440941256217,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,eau_eu,surge,damage_component_eur,eur,Eau EU,8.51,3769286.59,3855464.71,3769278.08,44292339.36545241,3855456.2,45305008.225616924,86178.12000000011,2.286324426182731,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,eau_eu,wind,damage_component_eur,eur,Eau EU,84790556.37,114523656.63,117945949.71,29733100.25999999,35.06652336405702,33155393.33999999,39.10269581829374,3422293.079999998,2.9882848493535725,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_bt_aerien,landslide,damage_component_eur,eur,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_bt_aerien,rain,damage_component_eur,eur,Elec BT aerien,4445944.67,3824658.81,3937727.41,-621285.8599999999,-13.974214843298979,-508217.2599999998,-11.431029797318638,113068.6000000001,2.9563055325188623,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_bt_aerien,surge,damage_component_eur,eur,Elec BT aerien,5.06,1328152.94,1441558.65,1328147.88,26247981.818181816,1441553.5899999999,28489201.383399207,113405.70999999996,8.538603242485008,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_bt_aerien,wind,damage_component_eur,eur,Elec BT aerien,50422142.63,40353771.88,44100002.57,-10068370.75,-19.968153324784645,-6322140.060000002,-12.538420087365498,3746230.6899999976,9.283470950720945,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_bt_souterrain,landslide,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_bt_souterrain,rain,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_bt_souterrain,surge,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_bt_souterrain,wind,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_hta_aerien,landslide,damage_component_eur,eur,Elec HTA aerien,0.01,0.0,0.01,-0.01,-100.0,0.0,0.0,0.01,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_hta_aerien,rain,damage_component_eur,eur,Elec HTA aerien,127224.01,107384.14,113526.23,-19839.869999999995,-15.594438502606542,-13697.779999999999,-10.766662676329727,6142.0899999999965,5.719736638948728,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_hta_aerien,surge,damage_component_eur,eur,Elec HTA aerien,0.14,37290.27,41560.7,37290.13,26635807.142857134,41560.56,29686114.285714284,4270.43,11.451861303230041,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_hta_aerien,wind,damage_component_eur,eur,Elec HTA aerien,1442867.1,1133004.36,1271420.45,-309862.74,-21.475487243419714,-171446.65000000014,-11.882359089066494,138416.08999999985,12.216730569333365,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_hta_souterrain,landslide,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_hta_souterrain,rain,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_hta_souterrain,surge,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_hta_souterrain,wind,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,eau_aep,landslide,damage_component_eur,eur,Eau AEP,0.0,0.01,0.0,0.01,,0.0,,-0.01,-100.0,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,eau_aep,rain,damage_component_eur,eur,Eau AEP,57177030.02,56359139.47,55423782.36,-817890.5500000045,-1.4304530153348536,-1753247.6600000039,-3.0663496501772367,-935357.1099999994,-1.659636961806151,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,eau_aep,surge,damage_component_eur,eur,Eau AEP,29.03,13307515.63,13158911.87,13307486.600000001,45840463.65828454,13158882.84,45328566.44850155,-148603.76000000164,-1.1166904787622003,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,eau_aep,wind,damage_component_eur,eur,Eau AEP,411420916.67,404732214.09,400279985.99,-6688702.580000043,-1.625756569242453,-11140930.680000007,-2.707915477456419,-4452228.099999964,-1.1000429283867001,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,eau_eu,landslide,damage_component_eur,eur,Eau EU,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,eau_eu,rain,damage_component_eur,eur,Eau EU,19309076.89,19470351.82,19163102.91,161274.9299999997,0.8352285866318268,-145973.98000000045,-0.7559863210011819,-307248.91000000015,-1.5780347106229133,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,eau_eu,surge,damage_component_eur,eur,Eau EU,9.8,4597337.96,4549772.17,4597328.16,46911511.8367347,4549762.37,46426146.632653065,-47565.79000000004,-1.0346376623571099,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,eau_eu,wind,damage_component_eur,eur,Eau EU,138939677.53,139822550.05,138399189.62,882872.5200000107,0.6354358493522341,-540487.9099999964,-0.38900904306712075,-1423360.4300000072,-1.0179763060329103,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_bt_aerien,landslide,damage_component_eur,eur,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_bt_aerien,rain,damage_component_eur,eur,Elec BT aerien,7640082.48,6882722.77,7098628.84,-757359.7100000009,-9.912978190779961,-541453.6400000006,-7.087013018739041,215906.0700000003,3.1369281782070138,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_bt_aerien,surge,damage_component_eur,eur,Elec BT aerien,3.88,1625147.97,1685381.75,1625144.09,41885156.95876289,1685377.87,43437573.96907217,60233.78000000003,3.7063566587109005,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_bt_aerien,wind,damage_component_eur,eur,Elec BT aerien,54974694.11,49426936.8,51267505.25,-5547757.310000002,-10.09147463176308,-3707188.8599999994,-6.743446089180977,1840568.450000003,3.7238165445041362,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_bt_souterrain,landslide,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_bt_souterrain,rain,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_bt_souterrain,surge,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_bt_souterrain,wind,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_hta_aerien,landslide,damage_component_eur,eur,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_hta_aerien,rain,damage_component_eur,eur,Elec HTA aerien,218626.64,193244.76,204656.27,-25381.880000000005,-11.609692213172194,-13970.370000000024,-6.390058411911752,11411.50999999998,5.905210573368189,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_hta_aerien,surge,damage_component_eur,eur,Elec HTA aerien,0.11,45628.94,48590.22,45628.83,41480754.54545455,48590.11,44172827.27272727,2961.279999999999,6.489916268052685,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_hta_aerien,wind,damage_component_eur,eur,Elec HTA aerien,1573141.75,1387749.7,1478062.38,-185392.05000000005,-11.784828035998666,-95079.37000000011,-6.043916258658834,90312.67999999993,6.50785080335452,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_hta_souterrain,landslide,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_hta_souterrain,rain,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_hta_souterrain,surge,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp1000,,elec_hta_souterrain,wind,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,eau_aep,landslide,damage_component_eur,eur,Eau AEP,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,eau_aep,rain,damage_component_eur,eur,Eau AEP,18707592.79,18222051.99,17350246.86,-485540.80000000075,-2.5954210434788965,-1357345.9299999997,-7.255588387221891,-871805.129999999,-4.7843411404952265,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,eau_aep,surge,damage_component_eur,eur,Eau AEP,27.86,6466443.29,6427002.0,6466415.43,23210392.78535535,6426974.14,23068823.187365398,-39441.29000000004,-0.6099379246237855,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,eau_aep,wind,damage_component_eur,eur,Eau AEP,212378581.22,195642172.26,196494175.13,-16736408.960000008,-7.880459914487798,-15884406.090000004,-7.47928816491413,852002.8700000048,0.43549039563296704,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,eau_eu,landslide,damage_component_eur,eur,Eau EU,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,eau_eu,rain,damage_component_eur,eur,Eau EU,6550015.83,9389044.4,9029178.29,2839028.5700000003,43.34384288045301,2479162.459999999,37.84971707465322,-359866.11000000127,-3.8328299949247366,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,eau_eu,surge,damage_component_eur,eur,Eau EU,9.75,3331881.79,3344652.52,3331872.04,34173046.56410256,3344642.77,34304028.41025641,12770.729999999981,0.38328880809423854,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,eau_eu,wind,damage_component_eur,eur,Eau EU,74359276.66,100806047.67,102256812.46,26446771.010000005,35.566202628523534,27897535.799999997,37.51722320748029,1450764.7899999917,1.4391644385753861,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_bt_aerien,landslide,damage_component_eur,eur,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_bt_aerien,rain,damage_component_eur,eur,Elec BT aerien,3013866.29,2626321.41,2683454.05,-387544.8799999999,-12.858728381078906,-330412.2400000002,-10.96306896879623,57132.639999999665,2.1753864467030204,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_bt_aerien,surge,damage_component_eur,eur,Elec BT aerien,4.49,932000.33,994024.16,931995.84,20757145.657015588,994019.67,22138522.71714922,62023.830000000075,6.654915025620224,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_bt_aerien,wind,damage_component_eur,eur,Elec BT aerien,34215019.17,28197659.98,30390523.76,-6017359.190000001,-17.586894106656146,-3824495.41,-11.177826296100246,2192863.780000001,7.776758006002458,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_bt_souterrain,landslide,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_bt_souterrain,rain,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_bt_souterrain,surge,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_bt_souterrain,wind,damage_component_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_hta_aerien,landslide,damage_component_eur,eur,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_hta_aerien,rain,damage_component_eur,eur,Elec HTA aerien,86244.02,73738.67,77365.04,-12505.350000000006,-14.499961852427571,-8878.98000000001,-10.29518336459735,3626.3699999999953,4.917867382202576,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_hta_aerien,surge,damage_component_eur,eur,Elec HTA aerien,0.13,26167.58,28658.11,26167.45,20128807.692307692,28657.98,22044600.0,2490.529999999999,9.517616837323125,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_hta_aerien,wind,damage_component_eur,eur,Elec HTA aerien,979088.22,791699.76,876170.77,-187388.45999999996,-19.139078192565727,-102917.44999999995,-10.511560439364693,84471.01000000001,10.669576305037658,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_hta_souterrain,landslide,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_hta_souterrain,rain,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_hta_souterrain,surge,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,elec_hta_souterrain,wind,damage_component_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,eau_aep,landslide,damage_component_eur,eur,Eau AEP,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,eau_aep,rain,damage_component_eur,eur,Eau AEP,10485445.95,9229991.6,8930366.02,-1255454.3499999996,-11.973304292317675,-1555079.9299999997,-14.830842077823117,-299625.5800000001,-3.246217255495661,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,eau_aep,surge,damage_component_eur,eur,Eau AEP,29.79,1927350.98,1898631.65,1927321.19,6469691.809331991,1898601.8599999999,6373285.867740853,-28719.330000000075,-1.4900934130845267,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,eau_aep,wind,damage_component_eur,eur,Eau AEP,66198512.05,57876431.83,57093662.82,-8322080.219999999,-12.571400719270395,-9104849.229999997,-13.753857825570263,-782769.0099999979,-1.3524831874556802,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,eau_eu,landslide,damage_component_eur,eur,Eau EU,0.0,0.01,0.0,0.01,,0.0,,-0.01,-100.0,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,eau_eu,rain,damage_component_eur,eur,Eau EU,3674087.4,6574489.45,6371993.02,2900402.0500000003,78.94210818174876,2697905.6199999996,73.43063259736282,-202496.43000000063,-3.0800327772980247,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,eau_eu,surge,damage_component_eur,eur,Eau EU,10.44,1372845.09,1354711.29,1372834.6500000001,13149757.183908049,1354700.85,12976061.781609196,-18133.800000000047,-1.3208919296204094,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,eau_eu,wind,damage_component_eur,eur,Eau EU,23195877.41,41225171.94,40737459.16,18029294.529999997,77.72628821631626,17541581.749999996,75.62370433307095,-487712.7800000012,-1.1830460785217074,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,elec_bt_aerien,landslide,damage_component_eur,eur,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,elec_bt_aerien,rain,damage_component_eur,eur,Elec BT aerien,1527619.08,1260431.5,1239178.3,-267187.5800000001,-17.490458419778317,-288440.78,-18.881721482557026,-21253.199999999953,-1.6861844534986594,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,elec_bt_aerien,surge,damage_component_eur,eur,Elec BT aerien,4.34,263195.68,263454.28,263191.33999999997,6064316.589861751,263449.94,6070275.115207373,258.6000000000349,0.09825389231313938,
scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp10,,elec_bt_aerien,wind,damage_component_eur,eur,Elec BT aerien,9644426.23,7903504.23,7922321.2,-1740922.0,-18.05106865336042,-1722105.0300000003,-17.855961453084806,18816.96999999974,0.2380838859878707,
